Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.03707099,2.742463346,5.604597032,7.630500058,0.693850366,4.056821419,2.042514186,5.215148634,2.730681275,3.533636547,1.040332466,5.780347236,1.656426182,3.807602395,1.477963404,6.405148667,9.121791676,10.01647579,3.599370635,10.3908057,4.577212899,4.035900529,-9.203398386,-5.752570606,-4.119359617,-3.279245611,-4.563875325,-3.91825202,-0.826088668,1.508027636,2.68182039,-1.647218059,-1.44896999,3.562025573,3.954822973,3.946667534,2.704464275,7.769167467,4.388590366,6.133960779,4.094647909,8.013612044,14.43354266,7.9,5.764758607,13.74362489,4.753867923,3.392527316,-4.391808271,0.208234844,-1.601761263,1.521672127,1.600062968,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,3.45486771,0.161951733,10.40972831,4.747816911,4.669632372,10.56019635,17.74271907,-0.654644244,8.074782672,7.15609986,7.876852601,3.411095464,6.440474247,6.567521049,7.418738889,5.514073063,-0.493737715,4.681917198,5.748843696,5.648573006,-1.446987914,6.701370741,0.072158699,1.746699279,7.949819644,3.904545286,7.805728828,2.189829221,3.178411037,2.351670203,7.146080478,5.44094342,4.783762559,6.054634499,4.709860185,4.205033404,1.717042992,5.379599248,5.615626547,3.819174971,5.654575025,6.222109024,4.740581125,3.606653912,3.60798742,-0.234308872,4.090155719,2.808661102,
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.156069364,5.571428571,9.066305819,5.459057072,2.823529412,11.21281465,4.732510288,6.777996071,4.081145585,3.233509134,5.566694605,7.425788406,3.262334298,5.594474568,7.174112457,10.46117953,3.406670106,1.502932695,-0.624113366,-2.447350352,4.85664864,3.563227763,4.971080909,6.712015768,4.241335574,7.012031153,9.485538792,2.320736798,0.290244067,9.26614667,0.720279047,5.035634937,7.651265191,-4.668147359,7.878266876,7.379664476,7.577663648,2.30821343,-3.36534395,6.774455299,-5.69747647,6.163839636,5.265265357,9.362807563,8.401617853,6.893489354,4.668579363,0.658838503,-4.825875224,9.156952929,8.772747566,2.127460613,4.04968709,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609300516,2.788732394,4.110715264,10.28340791,-5.004375845,-5.961327653,10.00311263,15.50113359,-1.563622777,-0.970668759,1.634041296,7.886091669,-3.333366374,-1.352247414,-3.779574576,2.138765601,6.350564875,7.983260905,-4.432851394,-2.729427912,8.453323926,0.174458145,1.1,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443408,7.045071643,2.071988212,0.584322133,1.205800809,1.567661765,3.569911869,4.544366802,3.525278191,3.708511597,4.840382325,4.933846627,5.997828857,7.163553537,6.886226532,7.828298381,7.369871265,6.737388165,7.148095587,7.436819664,6.021952116,7.043072344,6.448797201,6.932988324,6.960750458,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,5.744557707,-0.34467668,-3.306380003,0.390086945,3.961902788,8.267073544,6.361941248,6.474140152,5.554095494,3.418356891,8.326292522,6.403635742,11.52324381,9.072114582,5.100001864,4.905265483,8.053948377,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565117,10.78474439,8.412425966,8.708751901,7.251045316,5.861476763,6.620384148,3.410515784,5.794272907,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566463268,3.873103217,-6.345235142,-8.410643874,-9.698998595,-14.22610689,-22.93404554,-12.2,-10,-3,-1.9,-0.2,5.9,9.2,5.2,9.4,12.1,2.7,7.3,7.900000768,2.3,-14.8,4.2,5.2,0.2,1.876313135,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.255837161,0.440278768,3.731923134,7.921815942,7.887081071,6.07673539,5.916474305,6.507405676,5.330388359,7.340425304,7.165007787,7.733410232,7.299087061,6.81219846,4.424652297,7.037124822,3.396426582,3.779328093,5.855723632,4.769866657,2.622674266,1.488258679,0.668239174,4.962219368,4.101071069,4.137745136,4.195777067,2.777500675,2.936742077,2.151666829,2.286200029,3.01618628,4.95230068,5.165386692,4.39273883,5.909217926,5.918037988,3.352816471,2.470418234,5.376702754,2.698638018,4.076176296,5.065558719,7.824815547,7.238466561,8.245499579,8.645036051,5.766567289,2.544829692,7.704634651,6.080352392,5.224725614,4.640413351,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.493037939,-1.574548874,0.170458852,2.440520778,1.045604038,3.062855952,-3.656834102,1.888911735,5.864740629,2.333213408,-0.251711546,-1.319569861,0.27519959,2.89534464,6.096914288,3.935470168,1.455461208,5.373985328,6.199116722,5.843400922,1.559559808,-9.757871452,-10.27439921,-1.142617415,1.466536,8.809808311,7.993137194,1.48093745,1.103901054,0.297348369,3.538808495,7.931588405,2.657546111,7.28134266,-1.447598978,5.57795777,8.547683221,4.518890092,-1.939212155,-1.929930632,-3.844129957,-7.73200722,0.80528392,5.004160357,7.460132065,4.098577398,6.541510835,7.176144642,2.35125871,8.404087221,7.341183524,3.676367357,4.396597,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,3.206807257,3.291858321,5.24933306,5.642645453,-0.516776789,-0.198508404,5.387117762,4.609034625,5.56098877,3.175515941,-0.244612336,2.594903312,-1.910567876,4.632728282,7.258979763,4.23926785,3.51187102,3.461494377,4.203646032,3.680865641,1.91865102,-0.072663045,3.55524729,2.745038729,4.03646381,2.718627144,3.795861743,4.487416465,4.449827178,4.846526656,4.09066057,0.948651832,1.776197534,2.790924654,3.798040693,3.351241469,2.666554272,1.789917346,-0.290385029,-2.80242153,2.507299954,1.847165649,2.778958837,1.876450322,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582273,3.091293975,1.6,-0.492,-11.2,-2.3,-5.2,-0.9,1.7,5.2,4.3,4.3,3.8,4.2,4,4.2,7.7,7,7.3,9.5,9,8.1,8.5,8.3,8.2,7.999988351,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.527295906,3.694271986,-6.26535839,3.669727199,0.884954383,0,-9.523815733,6.509697862,2.86085627,10.74589317,2.96803511,25.83148533,-11.10132143,-8.820610141,-7.608697388,10.37681363,2.83613237,11.90371704,3.352125203,2.02625696,6.129444183,4.79703122,4.399190472,5.89239746,6.116601432,6.662884831,4.539527696,14.6094184,2.492993329,5.045619003,0.615854142,7.523580733,0.157455831,-3.003254507,1.001760733,1.340151573,13.27474574,5.175199619,4.404972628,-0.563306441,1.649269815,6.260303121,7.584940725,4.16102162,2.462302718,7.671680587,3.284537748,1.643192488,-2.136258661,-3.303834808,-0.366076876,1.592161666,2.833031947,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.192519348,8.532933399,3.900951468,11.1293449,4.162866842,1.510250222,2.833869136,7.337232609,0.706036852,7.711914353,1.479291059,1.28280514,7.109957765,2.069333071,2.896258132,7.727739497,6.270783552,2.346896385,0.764355286,-4.421322353,-0.362810861,-2.071006182,-3.764816992,1.442164544,0.193300196,6.510344893,3.581650066,5.821368348,-8.569881882,6.467940756,9.729887941,6.060473269,0.275388067,-2.349507884,3.951662762,-0.197837378,6.37093152,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753463385,5.277832743,-3.202050406,-1.488058463,4.17502867,5.626268533,1.343451286,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,12.07796785,14.66739622,8.272082151,3.220686308,-0.6156429,-2.322966529,-1.066589795,3.452792541,8.871999273,9.843482712,2.955726802,-4.769533395,5.993270238,3.580736674,-2.384852507,1.994837539,7.427755453,1.575131892,7.139257448,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469633,5.135011671,7.364512893,5.10091814,5.960843932,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.422048775,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,-11.39980666,4.199653211,10.70011702,13.8330947,9.586036736,0.983989326,-0.132122213,-2.893997023,-1.711512262,1.533396864,11.70648464,3.139321723,2.592016589,0.750739912,9.056387476,1.011760068,2.328455285,4.913239687,4.301466134,0.334788215,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.462928669,5.175676788,6.450477234,3.307242862,1.632696617,1.20047599,1.800103752,2.799340932,
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.726698262,8.63253729,22.96992241,23.49235105,17.69907832,-9.88549034,-5.172244218,-2.46101404,10.26053645,9.00972339,8.843308293,-5.835716855,-2.905502375,-7.737040354,19.53572555,3.437235047,7.66297067,13.83725559,,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.550945515,5.277388072,5.087232078,6.542326293,5.586348514,5.895524482,4.548415247,6.029695892,5.694389609,4.026268479,4.084870374,5.5420018,6.373261924,1.897535741,0.726835855,5.106823381,3.883735059,4.186261811,4.073869465,1.891742518,2.086269997,0.353640523,2.637431232,4.620038205,3.817800218,3.296241697,3.473368105,4.613473047,3.876673536,2.859931661,1.279282482,1.77109875,1.608691485,3.166497087,2.968542866,3.330556698,3.77834316,2.524214798,3.369052153,4.247281664,1.752925068,2.057146155,2.813035187,4.190871482,3.628880732,4.103301579,3.978650772,1.455180579,-2.089345205,4.069723684,2.825241747,2.377677402,2.171810404,
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.431034513,1.287553737,3.919493498,5.504584145,0.483093381,-1.442306234,3.707314106,-4.42144755,-2.299997217,-0.200002063,4.099999519,-2.542103241,6.556700985,7.274326856,0.803471641,2.394602502,2.2815614,7.025373955,7.09155189,4.408235782,4.763860231,4.792060249,4.145728515,1.987553015,1.8,4.438801917,-5.125768576,0.532753108,1.436646099,2.939608289,-0.383287293,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293493885,8.207598132,4.001966352,6.721949141,5.669371293,4.634967351,5.231112029,6.006694589,3.775530485,6.18191561,3.803645878,3.935231493,3.747398199,3.972696389,5.591748067,3.170409371,3.338427947,4.014388869,4.134837952,3.317465196,-15.08839309,2.469878514,4.155705526,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.845403531,6.177270834,7.373563952,7.939841281,8.896030616,4.438444966,7.19649711,4.153364461,4.715974914,5.248543464,4.279001626,1.654787605,4.572025697,6.111070817,1.695372219,2.24998662,-0.094095707,3.014507799,3.790545399,6.620589844,5.360740559,-0.383353977,-1.846548961,5.099075489,-1.211440372,0.017786891,2.100777788,4.200042664,2.394859813,-0.317783203,-1.018308015,-2.137041716,1.233613401,3.234099247,3.115695719,4.306696211,2.646764319,0.517382743,2.358128599,4.154588522,2.73542315,3.667837611,2.949074425,4.554543404,5.277116992,5.603717693,5.547756915,3.622103,-1.52634694,3.140136225,3.599279005,2.466869494,1.89062401,
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-10.85137608,21.20069751,5.213990135,-2.440223564,0.997348792,6.775485303,-0.985738663,4.332698465,9.328837438,-0.245056575,6.005018068,0.151135514,8.137275887,3.13058588,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088261,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074021,0.467850951,4.717209653,2.675642452,0.470381336,-1.266050636,-6.568310694,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046598,-1.624154046,-4.270140831,-6.910927315,-2.100173026,2.947765184,5.577822311,6.738373932,6.135151156,5.320979565,6.259477765,6.225894269,2.85506401,7.078895468,6.864633367,7.157864399,8.480836675,
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.361381917,-2.490839648,3.272393047,12.21404797,16.64745568,-5.570309491,7.919696102,1.248330493,-0.436916189,4.797113104,-0.086039563,9.208864924,-0.962048443,6.428158213,-2.269328677,6.220975108,-4.564236223,0.553763908,-3.023930815,3.035621917,6.167957744,-2.812782792,-1.96668934,-0.336834746,1.615310523,0.72389369,2.675661666,6.280749055,-1.023501778,-0.481072111,-0.036133385,-1.730922089,6.797274006,-8.625441753,-2.821298437,6.945659942,3.298818815,-1.858705587,2.224392255,3.516957496,4.894465972,3.317450286,5.127502521,5.403620789,5.341379152,6.246492414,6.162810164,6.048161313,6.044640393,7.620163434,6.838552962,7.269965278,6.35241756,
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.316159337,1.434469552,6.244343853,-1.106171891,4.91057173,1.523129251,8.367009694,1.970133586,12.42823655,22.56515122,8.917585841,8.329774897,2.604715532,6.62515392,-1.931223177,0.464837614,-6.86070247,-2.706923245,3.297036804,14.42068277,12.52542561,2.634297268,1.585304891,-1.907359519,6.944387562,2.099028549,1.150737071,7.55237475,5.199766599,6.988553015,5.531782066,-9.015569603,1.05145821,9.235198891,0.158025304,10.36069736,2.680593815,2.885211881,-0.81782082,-3.059189752,1.439615498,-8.89402369,-16.99507484,-5.807537741,-5.711083706,-3.461495105,-3.653327761,-17.66894629,5.984391153,11.37592111,11.90540823,5.317356805,1.808229398,
